,Strategy_Return,BuyHold_Return,Strategy_Cumulative,BuyHold_Cumulative
3119,-0.000675501106700227,-0.000675501106700227,0.8982225614575433,0.8982225614575433
3120,-0.0016902052203275897,-0.0016902052203275897,0.8967043809951517,0.8967043809951517
3121,-0.0011609467781817928,-0.0011609467781817928,0.8956633549330539,0.8956633549330539
3122,-0.0039710615544553685,-0.0039710615544553685,0.8921066206185447,0.8921066206185447
3123,0.021003959031440145,0.021003959031440145,0.9108443915296932,0.9108443915296932
3124,0.0,0.0,0.9108443915296932,0.9108443915296932
3125,0.016929075461740162,0.016929075461740162,0.9262641449678022,0.9262641449678022
3126,0.004120807158994211,0.004120807158994211,0.9300811008875052,0.9300811008875052
3127,0.0019585615225161668,0.0019585615225161668,0.931902721944523,0.931902721944523
3128,-0.007097876233855049,-0.007097876233855049,0.9252881917621681,0.9252881917621681
3129,0.0029062759034148566,0.0029062759034148566,0.9279773345376008,0.9279773345376008
3130,-0.013437871260496781,-0.013437871260496781,0.9155072945834255,0.9155072945834255
3131,-0.020822635655202038,-0.020822635655202038,0.8964440197486351,0.8964440197486351
3132,-0.002419302642361121,-0.002419302642361121,0.8942752503629284,0.8942752503629284
3133,0.0032013147852838486,0.0032013147852838486,0.8971381069440287,0.8971381069440287
3134,0.01411740112869464,0.01411740112869464,0.9098033654675953,0.9098033654675953
3135,-0.03384900512832323,-0.03384900512832323,0.8790074266841169,0.8790074266841169
3136,-0.00661217523837121,-0.00661217523837121,0.8731952755430518,0.8731952755430518
3137,-0.01097778320439391,-0.01097778320439391,0.8636095271130392,0.8636095271130392
3138,-0.007609042241842667,-0.007609042241842667,0.8570382857407783,0.8570382857407783
3139,0.003137716039264715,0.003137716039264715,0.8597274285162111,0.8597274285162111
3140,-0.010544313346625644,-0.010544313346625644,0.8506621931172474,0.8506621931172474
3141,-0.0037731261979798703,-0.0037731261979798703,0.8474525373107658,0.8474525373107658
3142,0.017964811876125752,0.017964811876125752,0.8626768627174991,0.8626768627174991
3143,0.006536464002991238,0.006536464002991238,0.8683157189768654,0.8683157189768654
3144,0.015535157681034306,0.015535157681034306,0.8818051405880917,0.8818051405880917
3145,0.010747631768706745,0.010747631768706745,0.8912824575308852,0.8912824575308852
3146,-0.043482371874841164,-0.043482371874841164,0.852527382267005,0.852527382267005
3147,0.0038158120496354364,0.0038158120496354364,0.8557804665249036,0.8557804665249036
3148,-0.011353418504300938,-0.011353418504300938,0.8460644327406405,0.8460644327406405
3149,-0.0076286879996833035,-0.0076286879996833035,0.8396100711556331,0.8396100711556331
3150,0.007754856910108687,0.007754856910108687,0.8461211271177312,0.8461211271177312
3151,-0.011478655925176162,-0.011478655925176162,0.8364087938285245,0.8364087938285245
3152,-0.017443629006757222,-0.017443629006757222,0.8218187891309905,0.8218187891309905
3153,-0.008399952287190371,-0.008399952287190371,0.8149155505135736,0.8149155505135736
3154,-0.016754754058864285,-0.016754754058864285,0.8012618408859746,0.8012618408859746
3155,-0.009892820659883284,-0.009892820659883284,0.7933351011924817,0.7933351011924817
3156,-0.0025526142249541195,-0.0025526142249541195,0.7913100227280224,0.7913100227280224
3157,0.019676418465138346,0.019676418465138346,0.8068801698708771,0.8068801698708771
3158,-0.020889083142797915,-0.020889083142797915,0.7900251829161694,0.7900251829161694
3159,-0.015463723003575014,-0.015463723003575014,0.777808452321705,0.777808452321705
3160,0.026401402502134186,0.026401402502134186,0.7983436863410124,0.7983436863410124
3161,0.030986590758744548,0.030986590758744548,0.8230816354344889,0.8230816354344889
3162,-0.0023282838689296925,-0.0023282838689296925,0.8211652677398945,0.8211652677398945
3163,-0.010315903391053705,-0.010315903391053705,0.812694206169801,0.812694206169801
3164,-0.02789366908430413,-0.02789366908430413,0.7900251829161694,0.7900251829161694
3165,-0.007635308791475559,-0.007635308791475559,0.7839930966915625,0.7839930966915625
3166,-0.006332985681562042,-0.006332985681562042,0.7790280796357714,0.7790280796357714
3167,-0.003298481621157645,-0.003298481621157645,0.776458469832727,0.776458469832727
3168,0.02639110384142085,0.02639110384142085,0.7969500659386333,0.7969500659386333
3169,-0.022788631467839604,-0.022788631467839604,0.7787886645876873,0.7787886645876873
3170,0.025696762158659014,0.025696762158659014,0.7988010116734567,0.7988010116734567
3171,0.011749837467006197,0.011749837467006197,0.8081867937291,0.8081867937291
3172,-0.007086541454513706,-0.007086541454513706,0.8024595445123481,0.8024595445123481
3173,-0.008385514401487604,-0.008385514401487604,0.7957305084452286,0.7957305084452286
3174,0.02430143188727829,0.02430143188727829,0.8150678991968396,0.8150678991968396
3175,0.01223661493086814,0.01223661493086814,0.825041571221823,0.825041571221823
3176,0.015968492411765345,0.015968492411765345,0.8382162412912696,0.8382162412912696
3177,-0.007533938206330082,-0.007533938206330082,0.8319011719258389,0.8319011719258389
3178,-0.005340152623269034,-0.005340152623269034,0.8274586927002785,0.8274586927002785
3179,0.023790753359089978,0.023790753359089978,0.8471445583731458,0.8471445583731458
3180,-0.007223350902280101,-0.007223350902280101,0.8410253359630595,0.8410253359630595
3181,-0.004375739072191909,-0.004375739072191909,0.8373452285397827,0.8373452285397827
3182,-0.025096141017944107,-0.025096141017944107,0.8163310946036456,0.8163310946036456
3183,-0.01029702201375371,-0.01029702201375371,0.8079253153520002,0.8079253153520002
3184,0.014393114216766145,0.014393114216766145,0.8195538766944783,0.8195538766944783
3185,0.009565611133427243,0.009565611133427243,0.8273934103818305,0.8273934103818305
3186,0.005395490700377259,0.005395490700377259,0.831857603833099,0.831857603833099
3187,-0.020602131707665894,-0.020602131707665894,0.8147195639169061,0.8147195639169061
3188,0.054953977059745585,0.054953977059745585,0.8594916441425218,0.8594916441425218
3189,0.009678724353147539,0.009678724353147539,0.8678104268500109,0.8678104268500109
3190,-0.008506706218896154,-0.008506706218896154,0.860428218495103,0.860428218495103
3191,0.008529136917040159,0.008529136917040159,0.8677669285779327,0.8677669285779327
3192,-0.0076289100416847555,-0.0076289100416847555,0.8611468127426626,0.8611468127426626
